0,2,
0,9,
0,10,
0,13,
0,15,
0,23,
0,32,
0,34,
0,35,
0,37,
0,51,
0,94,
0,96,
0,103,
0,106,
0,123,
0,143,
1,2,
3,6,
3,11,
3,85,
3,92,
4,6,
4,86,
4,126,
4,127,
4,128,
5,6,
7,8,
7,12,
10,79,
12,33,
12,47,
12,49,
12,50,
12,70,
12,71,
12,73,
14,16,
14,17,
15,17,
18,19,
18,40,
18,41,
19,86,
19,116,
20,21,
20,67,
20,84,
20,97,
20,125,
21,66,
21,74,
21,120,
21,122,
21,128,
21,134,
22,25,
23,25,
24,25,
26,27,
26,29,
26,31,
26,86,
27,28,
27,30,
27,56,
27,57,
27,59,
32,33,
32,111,
36,37,
38,40,
38,41,
39,41,
39,43,
42,43,
42,44,
42,46,
43,45,
43,46,
44,45,
44,82,
44,130,
44,131,
44,132,
45,60,
45,61,
45,62,
48,50,
48,101,
51,52,
51,53,
53,55,
54,55,
57,58,
57,59,
58,59,
58,139,
58,140,
58,141,
58,142,
60,61,
61,90,
63,64,
63,65,
63,90,
67,68,
67,97,
67,124,
69,71,
70,71,
70,73,
71,72,
75,76,
76,78,
77,78,
78,130,
78,132,
80,81,
80,83,
81,82,
87,88,
87,90,
89,90,
90,136,
90,137,
91,92,
92,93,
94,95,
95,97,
97,124,
97,125,
98,100,
98,102,
99,102,
101,102,
103,104,
104,105,
107,108,
107,111,
107,112,
108,110,
109,111,
109,112,
110,111,
113,116,
113,117,
114,117,
115,116,
116,117,
116,118,
119,121,
119,122,
129,131,
130,132,
133,134,
135,137,
136,138,
139,141,
143,144,
143,145,
