0,27,
0,48,
1,11,
2,6,
2,12,
2,40,
2,54,
3,24,
4,11,
4,15,
5,44,
5,51,
5,55,
6,45,
7,10,
8,20,
9,38,
9,44,
10,13,
10,16,
10,26,
10,33,
10,48,
11,18,
11,22,
11,40,
11,48,
11,184,
14,16,
14,34,
14,58,
14,60,
15,30,
16,66,
17,26,
17,39,
18,24,
19,32,
20,25,
20,37,
21,39,
21,52,
22,37,
22,61,
23,26,
23,57,
27,43,
28,65,
29,48,
29,56,
29,67,
30,65,
31,37,
32,48,
35,49,
35,53,
36,50,
39,42,
39,64,
41,66,
43,53,
45,62,
46,52,
46,58,
47,67,
48,69,
50,55,
50,60,
51,68,
54,59,
54,63,
66,70,
71,117,
72,78,
72,127,
73,112,
74,106,
75,105,
75,143,
75,148,
76,86,
76,108,
76,125,
77,145,
78,93,
78,95,
78,108,
78,126,
78,148,
79,82,
80,95,
80,145,
81,119,
82,133,
83,89,
83,106,
83,132,
83,141,
84,85,
84,109,
84,115,
84,135,
84,140,
85,96,
86,94,
86,100,
87,95,
87,130,
88,90,
88,148,
91,110,
91,124,
92,121,
95,101,
96,103,
96,125,
96,148,
97,116,
97,122,
97,129,
97,138,
97,148,
98,125,
98,131,
99,133,
99,136,
99,139,
100,147,
102,109,
103,112,
103,142,
104,110,
104,118,
104,174,
105,141,
105,144,
107,124,
109,119,
110,133,
111,123,
111,139,
113,146,
114,128,
114,137,
117,122,
117,134,
120,129,
120,146,
121,144,
124,141,
125,148,
137,139,
141,189,
141,190,
149,154,
150,154,
151,164,
151,181,
152,160,
153,156,
153,166,
153,185,
154,161,
154,169,
155,181,
157,164,
158,167,
158,176,
158,179,
159,181,
160,164,
160,180,
161,168,
162,185,
163,165,
163,174,
163,178,
164,173,
164,177,
168,179,
168,186,
170,173,
171,177,
172,185,
172,186,
174,175,
175,177,
177,182,
177,183,
179,184,
183,186,
187,207,
188,189,
188,192,
188,197,
189,195,
189,214,
190,207,
190,210,
191,193,
192,209,
193,196,
194,220,
194,224,
195,217,
196,202,
196,203,
197,200,
197,216,
198,207,
199,213,
201,209,
201,212,
202,204,
202,211,
202,218,
205,219,
206,221,
207,224,
208,211,
208,213,
209,218,
210,215,
211,223,
213,219,
214,221,
221,222,
