0,1,
0,4,
0,24,
0,25,
0,36,
0,37,
1,19,
2,3,
2,4,
3,4,
4,23,
4,24,
5,6,
5,7,
5,47,
8,9,
8,11,
9,10,
9,11,
9,12,
9,47,
9,48,
9,59,
9,61,
10,12,
11,12,
12,45,
12,46,
13,15,
13,16,
13,49,
14,15,
14,17,
15,17,
16,20,
16,21,
16,22,
18,19,
18,21,
19,20,
19,44,
19,51,
19,53,
19,54,
19,67,
19,68,
19,69,
19,71,
21,22,
22,32,
22,33,
22,34,
22,35,
22,39,
22,40,
23,25,
26,28,
27,28,
27,60,
29,30,
30,58,
30,65,
31,32,
31,35,
32,33,
34,35,
34,55,
34,57,
38,39,
38,42,
40,41,
41,42,
43,44,
47,48,
47,51,
49,50,
52,53,
53,54,
55,56,
55,66,
60,61,
60,62,
60,63,
60,64,
65,66,
67,69,
67,70,
68,69,
