0,20,
0,44,
0,65,
0,75,
1,42,
1,72,
2,57,
3,8,
3,43,
4,12,
4,56,
5,37,
5,59,
5,73,
6,43,
6,45,
7,41,
8,34,
9,68,
10,50,
10,51,
11,48,
11,58,
12,13,
12,31,
12,57,
12,61,
13,51,
14,44,
14,60,
15,30,
15,62,
16,23,
16,26,
16,41,
16,51,
17,30,
18,53,
19,36,
19,55,
20,52,
20,74,
21,30,
21,34,
22,48,
23,30,
24,54,
25,29,
27,33,
27,65,
28,37,
29,64,
31,40,
31,66,
31,75,
31,273,
31,288,
32,57,
34,68,
35,66,
38,44,
39,51,
39,63,
40,73,
41,67,
43,64,
44,69,
46,55,
46,72,
47,66,
47,69,
49,50,
50,76,
53,68,
53,70,
54,58,
56,58,
57,77,
66,78,
69,72,
71,76,
79,80,
79,116,
81,105,
82,117,
83,90,
83,105,
83,112,
83,125,
84,98,
84,100,
84,113,
84,124,
84,133,
85,96,
85,120,
86,107,
86,129,
87,108,
87,109,
87,127,
88,111,
88,113,
89,129,
91,131,
92,94,
92,104,
92,115,
93,101,
94,103,
94,119,
94,124,
94,128,
94,130,
94,131,
95,98,
96,108,
97,99,
97,114,
98,101,
101,112,
102,116,
103,132,
104,118,
106,108,
109,131,
110,112,
114,122,
114,128,
116,129,
117,119,
118,273,
118,301,
118,307,
121,134,
123,131,
124,126,
125,129,
128,134,
135,180,
136,214,
136,217,
137,156,
138,160,
139,205,
140,174,
141,193,
142,205,
143,168,
143,219,
144,148,
144,156,
145,166,
145,174,
146,191,
147,199,
148,162,
148,178,
149,171,
150,196,
150,206,
150,220,
151,153,
151,159,
151,200,
152,207,
154,164,
154,172,
154,181,
155,199,
155,207,
156,183,
156,217,
157,158,
157,176,
157,221,
159,173,
160,179,
160,184,
161,170,
161,195,
163,212,
164,193,
164,199,
165,200,
166,188,
167,190,
167,206,
168,194,
169,196,
171,177,
171,209,
171,218,
172,217,
174,201,
174,213,
175,214,
180,185,
180,188,
182,192,
182,218,
183,184,
183,200,
183,204,
183,208,
185,200,
185,211,
186,215,
186,216,
187,210,
188,203,
188,218,
189,210,
190,202,
191,196,
193,195,
195,202,
195,210,
197,201,
198,212,
201,212,
202,205,
205,239,
215,217,
218,221,
219,220,
222,233,
223,234,
223,280,
223,305,
224,232,
225,229,
225,248,
225,308,
226,239,
227,301,
228,261,
228,281,
229,254,
229,276,
230,235,
231,249,
231,276,
231,285,
232,235,
233,310,
234,242,
234,273,
235,242,
235,262,
236,267,
236,302,
237,252,
237,255,
237,278,
237,279,
238,282,
239,244,
239,246,
239,277,
240,302,
240,303,
241,264,
242,298,
243,270,
245,262,
247,266,
247,284,
247,288,
247,299,
247,302,
249,289,
250,277,
250,297,
251,281,
251,282,
252,273,
252,296,
253,259,
253,263,
253,275,
256,265,
256,283,
257,305,
258,284,
258,289,
259,264,
259,291,
260,300,
264,294,
265,279,
267,269,
267,286,
268,283,
268,292,
269,310,
270,282,
270,284,
271,301,
272,276,
272,294,
274,292,
274,306,
276,304,
277,293,
277,299,
279,302,
280,287,
280,300,
281,295,
289,309,
290,293,
