0,5,
1,4,
2,3,
2,5,
3,4,
3,104,
3,105,
4,5,
4,53,
4,79,
4,83,
6,7,
7,14,
7,23,
7,33,
7,45,
7,76,
7,78,
7,106,
7,107,
7,142,
8,9,
8,11,
8,13,
8,50,
8,96,
10,11,
10,12,
11,13,
14,15,
16,17,
16,18,
16,19,
17,20,
17,28,
17,46,
17,47,
17,69,
17,74,
18,19,
21,22,
21,23,
21,24,
21,42,
21,48,
21,115,
21,124,
21,125,
21,126,
21,133,
23,35,
24,61,
24,62,
24,65,
24,86,
24,111,
24,112,
25,27,
26,27,
26,96,
26,97,
28,29,
28,30,
31,32,
31,82,
31,83,
33,102,
34,35,
34,36,
37,38,
37,40,
39,40,
40,130,
40,131,
41,42,
41,101,
43,44,
44,45,
47,58,
47,114,
47,143,
48,49,
48,50,
51,52,
51,55,
52,53,
52,56,
53,108,
53,109,
53,125,
54,55,
54,56,
57,58,
57,110,
58,59,
58,60,
59,60,
61,62,
61,63,
62,63,
62,64,
62,65,
64,65,
66,68,
67,68,
67,70,
68,69,
69,72,
69,73,
69,74,
71,72,
72,73,
75,77,
75,78,
79,80,
79,83,
81,82,
82,83,
82,84,
83,90,
83,93,
83,103,
85,87,
86,87,
86,95,
87,88,
88,89,
90,94,
91,93,
91,94,
92,93,
93,94,
96,98,
96,128,
96,129,
98,99,
98,127,
99,137,
99,138,
100,101,
101,117,
101,118,
102,146,
108,131,
112,144,
113,115,
114,115,
116,118,
117,118,
117,120,
118,119,
121,122,
121,124,
122,123,
125,126,
131,132,
133,134,
133,135,
133,136,
134,136,
135,136,
137,140,
139,140,
141,142,
144,145,
146,147,
146,149,
147,149,
148,149,
