0,16,
0,40,
0,47,
1,11,
1,16,
1,22,
2,10,
2,21,
2,22,
2,25,
3,12,
3,24,
4,7,
5,23,
5,26,
5,27,
6,9,
7,15,
8,13,
8,20,
9,11,
10,11,
11,15,
11,16,
11,22,
11,26,
12,19,
12,22,
13,22,
14,22,
17,23,
18,26,
26,28,
29,42,
30,38,
30,48,
30,51,
30,58,
30,69,
30,75,
31,38,
32,38,
33,58,
34,39,
34,49,
35,39,
36,52,
36,55,
37,47,
37,49,
37,57,
39,40,
39,44,
40,46,
41,55,
41,58,
42,47,
43,45,
45,50,
47,50,
50,52,
53,57,
54,56,
54,58,
59,62,
59,63,
59,65,
59,73,
60,64,
61,64,
64,65,
66,67,
66,69,
66,74,
67,68,
68,73,
69,71,
69,72,
70,74,
74,76,
