0,2,
0,3,
0,94,
0,180,
0,243,
1,3,
1,36,
2,31,
2,32,
2,50,
4,8,
4,11,
5,9,
5,11,
6,11,
6,39,
7,10,
9,99,
9,100,
10,11,
12,15,
13,14,
13,15,
13,250,
13,259,
13,262,
15,251,
16,21,
16,138,
16,330,
17,19,
17,323,
17,339,
18,19,
18,20,
19,21,
22,25,
23,25,
24,25,
24,127,
25,250,
26,30,
27,29,
28,32,
29,31,
30,31,
32,206,
33,34,
33,177,
33,179,
33,282,
33,283,
35,36,
36,181,
36,285,
37,38,
37,98,
37,100,
37,136,
37,137,
38,88,
39,379,
40,41,
40,52,
40,112,
40,113,
40,116,
40,213,
41,323,
41,390,
41,391,
41,392,
42,45,
43,48,
44,47,
44,48,
45,48,
46,47,
46,313,
49,50,
51,52,
51,53,
51,54,
52,53,
52,255,
53,56,
55,56,
57,59,
57,62,
58,62,
59,61,
60,61,
60,63,
61,186,
61,187,
61,245,
61,246,
64,66,
65,66,
66,184,
66,185,
66,235,
66,283,
66,293,
67,72,
67,312,
68,69,
68,71,
69,70,
69,73,
69,97,
69,98,
69,194,
71,74,
71,277,
71,278,
71,279,
72,73,
75,79,
75,82,
76,77,
77,80,
77,81,
77,356,
77,386,
78,81,
79,81,
83,88,
84,86,
84,87,
85,86,
87,88,
89,94,
89,186,
89,236,
89,237,
89,241,
89,349,
90,92,
91,92,
91,94,
93,94,
94,193,
94,308,
95,96,
95,101,
95,103,
95,130,
95,171,
95,330,
101,102,
103,104,
105,107,
105,142,
105,146,
105,212,
105,213,
105,214,
105,351,
105,352,
106,107,
106,108,
107,109,
110,111,
110,112,
110,115,
112,114,
117,120,
117,123,
118,123,
119,120,
119,121,
120,121,
120,170,
121,123,
122,123,
124,126,
124,284,
125,126,
126,231,
128,131,
128,134,
129,131,
130,132,
130,133,
130,155,
130,199,
130,201,
130,287,
130,290,
131,283,
132,295,
132,296,
132,297,
132,299,
132,300,
133,134,
135,137,
135,268,
136,137,
138,139,
138,226,
138,232,
138,233,
139,140,
141,142,
141,191,
142,143,
142,144,
143,145,
145,147,
148,149,
149,182,
149,325,
149,327,
149,329,
149,364,
150,152,
150,154,
151,154,
151,363,
153,154,
154,178,
155,156,
155,158,
155,199,
155,200,
157,159,
157,160,
158,161,
159,273,
159,274,
160,161,
162,167,
163,165,
164,165,
164,167,
164,168,
166,168,
168,172,
168,174,
169,170,
169,173,
171,173,
173,174,
175,176,
176,264,
176,387,
176,391,
177,178,
181,182,
181,183,
181,228,
182,257,
182,321,
182,365,
182,368,
186,188,
186,347,
187,189,
190,191,
190,341,
192,193,
194,197,
195,196,
195,197,
195,346,
195,354,
195,355,
198,199,
202,206,
203,206,
204,205,
204,206,
206,207,
206,356,
206,357,
207,316,
208,209,
209,259,
209,261,
210,212,
211,214,
215,219,
215,220,
216,217,
216,218,
216,220,
217,300,
217,304,
221,225,
222,226,
223,226,
223,227,
224,226,
225,226,
228,230,
229,230,
234,235,
235,294,
236,241,
236,242,
237,238,
238,240,
239,242,
244,249,
245,249,
246,248,
247,249,
250,350,
251,252,
251,255,
252,253,
253,254,
256,257,
258,260,
260,261,
263,265,
263,266,
263,267,
264,267,
265,370,
268,271,
269,270,
270,272,
270,382,
270,384,
271,272,
274,275,
275,276,
279,280,
281,284,
282,284,
283,294,
285,286,
287,289,
287,290,
287,291,
288,291,
288,292,
290,291,
297,298,
300,306,
301,303,
302,304,
303,304,
303,305,
304,305,
307,308,
309,310,
310,312,
310,313,
310,333,
310,336,
311,313,
312,313,
314,316,
314,317,
315,317,
318,320,
319,321,
320,321,
320,322,
324,325,
325,326,
325,328,
330,332,
331,332,
333,335,
334,335,
334,337,
335,337,
335,338,
340,342,
341,342,
343,346,
344,346,
345,346,
347,348,
347,350,
352,353,
353,354,
357,358,
358,360,
358,362,
359,360,
359,361,
364,367,
365,366,
367,368,
369,371,
370,371,
370,373,
371,373,
371,374,
372,373,
375,376,
375,378,
377,380,
378,380,
379,380,
380,381,
383,384,
384,385,
388,392,
389,392,
390,391,
390,392,
