0,1,
0,108,
1,77,
2,3,
2,4,
2,93,
2,94,
3,10,
3,128,
3,129,
3,130,
5,6,
5,7,
7,22,
7,70,
7,71,
8,9,
8,10,
10,11,
11,12,
11,138,
11,139,
13,14,
14,56,
15,16,
16,41,
17,22,
18,21,
18,22,
19,22,
20,21,
21,119,
23,24,
23,30,
23,73,
23,97,
23,98,
23,114,
24,96,
24,110,
24,112,
25,26,
26,27,
27,28,
28,29,
28,40,
28,43,
28,63,
28,69,
28,91,
30,31,
31,56,
31,57,
31,77,
31,133,
32,33,
32,34,
32,84,
34,63,
34,100,
35,38,
35,39,
36,39,
37,38,
37,99,
37,122,
39,116,
41,43,
42,43,
42,44,
45,46,
46,47,
46,74,
46,104,
48,50,
49,50,
49,84,
50,67,
50,68,
51,53,
52,54,
53,54,
54,55,
55,74,
55,140,
55,142,
56,59,
58,59,
59,123,
60,63,
60,93,
61,62,
61,63,
63,127,
63,134,
64,65,
65,66,
66,95,
66,114,
67,85,
67,87,
70,143,
71,72,
73,74,
74,75,
74,141,
76,80,
77,79,
77,80,
77,81,
77,133,
78,79,
78,80,
79,80,
82,83,
82,84,
85,88,
86,87,
89,90,
89,91,
90,92,
96,119,
97,99,
100,114,
101,102,
102,103,
103,104,
105,107,
105,108,
106,107,
109,110,
110,111,
112,113,
114,115,
116,117,
117,118,
119,120,
119,121,
123,124,
124,125,
126,127,
131,132,
132,133,
135,136,
135,138,
136,137,
143,144,
