0,2,
0,3,
0,61,
0,62,
1,2,
1,22,
1,23,
1,34,
1,79,
1,88,
3,35,
3,36,
3,41,
3,137,
4,5,
4,7,
5,6,
6,31,
6,76,
6,107,
8,9,
8,10,
8,58,
9,111,
11,14,
11,15,
12,14,
12,106,
13,14,
13,126,
13,127,
16,18,
16,19,
16,20,
16,49,
17,20,
18,19,
19,21,
19,106,
22,64,
22,65,
22,73,
24,26,
25,26,
25,62,
25,75,
26,28,
26,29,
27,29,
28,30,
31,33,
32,33,
34,55,
34,134,
35,36,
36,98,
37,38,
37,86,
37,99,
37,100,
39,40,
39,42,
40,41,
40,42,
41,42,
42,43,
44,45,
45,47,
45,48,
45,50,
46,47,
49,66,
49,102,
50,52,
50,53,
51,53,
51,54,
52,54,
53,85,
53,86,
53,123,
55,56,
55,57,
55,135,
56,58,
59,61,
60,62,
62,76,
63,64,
64,66,
64,87,
66,86,
66,117,
67,68,
67,69,
68,70,
68,72,
68,98,
70,71,
70,120,
74,76,
77,80,
78,79,
78,81,
80,81,
81,118,
82,84,
82,144,
83,84,
88,90,
88,91,
88,92,
89,90,
92,110,
93,95,
93,142,
94,95,
95,96,
95,97,
101,102,
101,103,
101,131,
102,105,
103,104,
106,121,
107,108,
107,140,
109,110,
111,112,
111,113,
114,116,
114,117,
115,116,
116,117,
116,144,
118,119,
122,125,
123,124,
123,125,
126,128,
127,128,
127,129,
130,132,
131,132,
133,134,
133,143,
134,136,
137,138,
139,140,
139,141,
142,143,
144,146,
145,146,
