0,11,
1,7,
1,16,
2,10,
3,14,
4,10,
4,122,
4,123,
5,18,
5,21,
6,7,
6,8,
6,9,
6,11,
6,12,
7,22,
8,14,
8,15,
8,20,
10,13,
13,16,
17,19,
18,20,
19,20,
21,23,
24,27,
24,48,
25,78,
26,73,
27,63,
27,69,
28,57,
28,61,
29,62,
30,39,
30,74,
31,65,
32,63,
32,65,
33,75,
34,67,
35,76,
36,51,
37,61,
38,52,
39,79,
40,83,
41,58,
41,59,
41,62,
41,80,
41,82,
42,68,
43,50,
43,52,
43,61,
44,78,
45,48,
45,56,
46,47,
47,53,
47,64,
47,78,
47,84,
48,51,
48,77,
49,72,
50,70,
50,73,
50,100,
53,72,
54,78,
55,64,
57,75,
59,60,
61,78,
62,68,
62,69,
65,74,
66,76,
67,71,
67,82,
68,76,
69,289,
69,290,
69,295,
69,302,
70,76,
70,83,
72,81,
85,98,
85,118,
85,196,
86,121,
87,109,
88,122,
89,113,
90,104,
90,107,
90,122,
91,104,
92,112,
92,116,
93,107,
94,118,
95,112,
95,115,
96,98,
97,100,
97,105,
97,108,
98,104,
98,124,
99,116,
100,104,
101,107,
102,124,
103,121,
104,114,
105,111,
106,109,
106,120,
106,123,
106,125,
107,113,
110,122,
115,119,
116,124,
117,119,
118,121,
126,244,
127,201,
128,148,
128,230,
128,257,
129,187,
129,222,
129,224,
130,234,
130,259,
131,136,
131,173,
132,179,
132,192,
132,228,
132,243,
132,263,
132,275,
133,151,
133,244,
134,225,
134,281,
135,204,
135,209,
135,237,
135,258,
137,175,
137,273,
138,213,
139,143,
139,194,
139,230,
139,253,
139,274,
140,190,
140,232,
141,218,
141,268,
142,186,
144,182,
145,178,
146,270,
147,149,
147,190,
148,232,
149,208,
150,195,
151,154,
151,155,
151,210,
152,180,
152,220,
152,251,
153,189,
154,195,
154,211,
154,252,
154,261,
155,219,
156,252,
157,201,
158,279,
159,171,
159,181,
159,202,
159,260,
160,243,
161,172,
162,227,
162,271,
163,172,
164,184,
164,231,
165,241,
166,195,
167,183,
167,195,
167,264,
168,212,
169,191,
169,267,
170,215,
172,229,
172,241,
173,206,
173,270,
174,223,
174,283,
176,240,
176,267,
177,223,
178,225,
178,272,
180,238,
180,272,
181,246,
181,247,
182,265,
183,251,
183,257,
183,265,
183,279,
185,229,
186,222,
186,241,
188,190,
189,250,
189,255,
191,233,
191,256,
192,282,
193,222,
195,228,
196,213,
196,224,
196,233,
197,261,
197,266,
197,283,
198,240,
199,216,
199,275,
200,263,
201,227,
203,225,
204,206,
204,242,
204,245,
204,268,
205,236,
207,246,
209,249,
211,273,
212,214,
212,247,
212,256,
215,264,
217,260,
220,232,
220,245,
220,286,
221,264,
222,276,
224,255,
226,278,
227,280,
228,277,
231,253,
232,259,
233,254,
233,261,
235,261,
236,247,
239,251,
239,278,
241,262,
242,248,
265,285,
269,285,
271,284,
284,285,
287,288,
288,289,
289,293,
290,299,
290,301,
291,292,
292,295,
292,296,
292,300,
293,297,
294,299,
296,298,
299,304,
300,303,
