0,27,
0,52,
0,70,
1,94,
1,97,
1,103,
2,24,
2,104,
3,10,
3,19,
3,46,
3,75,
3,106,
4,10,
4,22,
5,23,
5,61,
5,67,
6,70,
7,13,
7,88,
8,56,
8,68,
8,76,
9,78,
9,87,
10,63,
11,26,
12,19,
12,85,
14,32,
15,19,
15,81,
16,18,
16,100,
17,64,
20,73,
20,92,
21,35,
21,77,
21,100,
24,94,
25,62,
25,78,
26,51,
26,77,
28,41,
28,90,
29,57,
29,205,
30,105,
31,95,
32,59,
32,108,
33,45,
33,50,
34,39,
34,45,
35,43,
36,95,
37,88,
38,55,
38,79,
38,106,
40,57,
40,107,
42,75,
44,80,
47,76,
48,72,
48,80,
48,83,
48,101,
49,59,
49,86,
50,84,
52,102,
53,55,
54,90,
54,98,
58,106,
59,60,
60,64,
60,72,
60,100,
60,102,
62,89,
64,66,
65,95,
65,107,
67,104,
67,114,
69,75,
69,91,
71,105,
74,92,
75,86,
76,96,
76,97,
80,96,
82,84,
82,91,
83,87,
88,90,
88,92,
88,96,
93,103,
95,102,
99,105,
105,108,
109,112,
109,115,
110,113,
110,115,
110,287,
111,112,
112,114,
116,179,
116,220,
117,267,
118,156,
118,212,
119,198,
120,200,
120,256,
121,128,
121,220,
121,270,
122,173,
122,248,
122,260,
123,165,
123,192,
124,161,
125,153,
125,219,
126,227,
126,234,
127,165,
129,176,
129,241,
129,251,
130,194,
131,134,
131,212,
131,264,
132,257,
133,166,
134,157,
134,215,
134,255,
135,182,
135,239,
136,257,
137,155,
137,174,
138,190,
139,201,
140,237,
140,265,
141,174,
142,264,
143,151,
144,146,
144,218,
145,200,
146,164,
147,182,
147,200,
147,226,
148,234,
149,172,
150,214,
151,236,
152,194,
153,269,
154,173,
155,200,
156,175,
158,213,
158,233,
158,250,
159,184,
159,217,
159,230,
160,183,
160,193,
161,189,
161,233,
162,201,
162,245,
163,218,
163,220,
165,169,
165,225,
165,227,
166,250,
167,209,
167,225,
167,261,
168,197,
168,236,
170,176,
170,247,
171,187,
172,178,
172,207,
173,204,
173,210,
174,238,
174,242,
175,190,
176,201,
176,267,
177,220,
178,225,
178,262,
180,250,
181,206,
181,267,
181,269,
183,224,
184,220,
185,238,
186,208,
187,198,
188,259,
189,258,
190,266,
191,213,
194,220,
194,235,
194,240,
195,252,
196,202,
196,219,
197,216,
197,246,
198,213,
198,244,
199,209,
203,232,
203,236,
205,223,
207,231,
208,260,
211,252,
211,270,
212,267,
214,228,
216,244,
221,230,
222,243,
222,246,
223,225,
224,225,
224,240,
225,226,
225,267,
228,251,
229,232,
232,259,
233,248,
237,256,
238,250,
238,270,
249,258,
250,263,
251,254,
253,261,
257,270,
263,268,
271,285,
271,291,
272,278,
272,279,
272,294,
273,275,
273,290,
273,296,
274,276,
274,281,
274,289,
277,282,
277,283,
279,286,
279,291,
280,287,
280,292,
281,290,
282,290,
283,294,
284,292,
284,295,
285,292,
288,293,
293,294,
293,301,
293,303,
293,373,
297,324,
297,359,
298,373,
299,378,
300,361,
301,322,
302,383,
303,312,
303,360,
304,350,
304,385,
305,343,
306,369,
307,357,
307,378,
308,372,
308,383,
309,323,
309,347,
309,352,
310,355,
311,343,
311,385,
313,386,
314,315,
314,334,
315,330,
315,337,
315,351,
316,321,
316,340,
317,343,
318,328,
319,363,
319,377,
320,339,
320,357,
321,366,
323,361,
324,375,
325,334,
326,354,
326,376,
327,382,
328,331,
328,332,
329,360,
330,349,
332,345,
332,354,
332,382,
333,369,
335,360,
336,365,
337,338,
337,374,
339,386,
340,367,
340,372,
340,375,
341,360,
342,366,
344,376,
346,381,
348,360,
348,364,
349,353,
350,366,
352,379,
354,372,
355,370,
355,374,
356,362,
356,368,
358,378,
363,368,
364,377,
365,381,
366,384,
369,381,
371,373,
372,379,
373,381,
373,383,
374,381,
379,380,
381,386,
