0,2,
0,3,
1,3,
1,22,
1,27,
4,5,
4,6,
4,7,
5,17,
5,19,
5,20,
5,21,
5,33,
7,8,
9,14,
10,12,
11,14,
12,14,
13,14,
13,32,
13,58,
15,16,
15,59,
15,60,
15,61,
18,21,
22,23,
22,25,
22,31,
22,54,
22,55,
22,57,
22,68,
23,24,
26,28,
26,46,
27,28,
28,29,
30,31,
30,43,
31,73,
33,34,
34,35,
34,37,
34,58,
36,41,
37,38,
37,49,
37,66,
37,67,
38,39,
38,40,
39,41,
42,44,
43,44,
45,48,
46,47,
46,49,
48,49,
48,51,
49,70,
49,72,
50,53,
51,52,
52,53,
54,56,
55,56,
59,66,
60,63,
61,62,
62,63,
64,65,
65,66,
69,72,
70,71,
71,72,
73,74,
73,76,
75,76,
