0,2,
1,8,
1,9,
2,9,
3,6,
3,8,
3,94,
3,96,
4,6,
5,7,
6,52,
6,67,
7,9,
9,10,
11,31,
11,38,
12,37,
12,50,
13,29,
14,33,
14,50,
15,20,
15,39,
16,30,
17,23,
17,42,
18,25,
18,51,
19,41,
21,33,
21,49,
22,30,
22,46,
23,29,
23,32,
23,35,
23,37,
23,52,
24,28,
24,41,
25,26,
25,28,
26,27,
27,44,
27,48,
28,33,
28,43,
28,50,
29,34,
30,44,
31,52,
32,45,
33,48,
36,48,
37,52,
38,40,
39,44,
47,49,
48,53,
54,56,
54,59,
55,57,
55,64,
58,59,
58,67,
59,63,
59,66,
60,68,
61,65,
62,64,
62,67,
63,68,
65,67,
69,89,
69,94,
70,82,
70,98,
71,98,
72,96,
73,85,
73,100,
74,91,
75,86,
75,100,
76,89,
77,81,
77,83,
77,97,
78,91,
79,92,
80,101,
82,86,
82,87,
83,89,
84,101,
85,88,
85,90,
86,92,
87,98,
88,101,
89,95,
89,100,
90,91,
90,93,
98,99,
